"","County","Year","Population","Personal_Income","Personal_Income_Per_Capita","Total_Revenue","Revenue_Percent_Property_Tax","Revenue_Percent_Grant","Revenue_Percent_Activities","Revenue_Percent_Other","Total_Budget","Budgeted_Public_Safety_Percent","Budgeted_Mental_Health_Percent","Budgeted_Roads_Transportation_Percent","Budgeted_Administration_Percent","Budgeted_Debt_Percent","Budgeted_Physical_Health_Percent","Budgeted_Environment_Education_Percent","Budgeted_Services_to_Residents_Percent","Budgeted_Refunded_Programs_Percent","Budgeted_Projects_Percent","Budgeted_Transfers_Out_Percent","Budgeted_Refunded_Debt_Percent","Total_Expenditure","Actual_Public_Safety_Percent","Actual_Mental_Health_Percent","Actual_Roads_Transportation_Percent","Actual_Administration_Percent","Actual_Debt_Percent","Actual_Physical_Health_Percent","Actual_Environment_Education_Percent","Actual_Services_to_Residents_Percent","Actual_Refunded_Programs_Percent","Actual_Projects_Percent","Actual_Transfers_Out_Percent","Actual_Refunded_Debt_Percent"
"844","DAVIS",2010,8753,259425000,29554,8002936,0.344,0.4162,0.0357,0.2041,7105693,0.148127283292425,0.0941666069727471,0.389339927857846,0.11890958418834,0,0.0439671401508621,0.044045950197961,0.0507835055637782,0.0028146445392448,0.0198080609449353,0.0880372962918606,0,7022546,0.135854005085905,0.0979268772322744,0.39878414466776,0.134675515119445,0,0.0290857475337292,0.047064412251625,0.045651107162559,0.00290336296835934,0.0208448616783713,0.0872099662999715,0
"845","HAMILTON",2021,14866,874321000,58746,26728872,0.3253,0.294,0.0907,0.29,24299029,0.156339827406272,0.0209479563977639,0.230544191704121,0.0843156736839155,0.115343333266527,0.0750362493908707,0.102235114003938,0.0238567146036988,0,0.040324039285685,0.151056900257208,0,24647486,0.145054225814349,0.0193222951825594,0.27532377947187,0.0758310604172774,0.126917609365921,0.0647016494907432,0.0817073595254299,0.0222889669153276,0,0.0383231377025633,0.15052991611396,0
"846","PLYMOUTH",2010,24986,1041957000,41695,20971020,0.312,0.3472,0.0543,0.2865,21271059,0.13450764252029,0.0897863148233475,0.300596223253389,0.118374454229101,0.0595048417664584,0.0136504722214348,0.0445037550786729,0.0334671630594415,0,0.0636886485059348,0.141920484541931,0,20402816,0.139994645837124,0.0858407486495982,0.309088069019492,0.111539358096451,0.0618261714461376,0.0172041447611937,0.043212760434638,0.0325591820266379,0,0.0504739639861478,0.14826095574258,0
"847","POWESHIEK",2020,18662,884253000,47469,19194394,0.3741,0.292,0.0548,0.2791,20515440,0.166460090546437,0.0223893808760621,0.345590784306844,0.0655327889628494,0.0363004644306922,0.0174643098076376,0.0320230519062716,0.0334442254224136,0.0204333906560132,0.121164498543536,0.139197014541243,0,18703591,0.177481425893028,0.0350312942578781,0.320345221406948,0.0552532398724929,0.0398116062311243,0.0170831900676186,0.0347928373754537,0.0372351491218986,0.0225227337359975,0.0561579859183191,0.204285316119242,0
"848","MAHASKA",2012,22398,819437000,36646,17741077,0.3748,0.346,0.0411,0.2381,17408948,0.166911981126028,0.157851295781916,0.287639436914855,0.0772115006604649,0.00048768024351615,0.0480836636423981,0.0557574759830404,0.0367270325581994,0.0562928902998619,0.0114883449591555,0.101548697830564,0,17346810,0.166734056578702,0.1732899017168,0.300940172861754,0.0675195612334487,0.000489427162688702,0.0349801490879303,0.0488508261749567,0.0320465261336234,0.0607137565927107,0.0125231670837462,0.101912455373639,0
"849","HENRY",2019,19954,861102000,42017,16385121,0.4573,0.3052,0.065,0.1725,26659539,0.149571003459587,0.0131993280153869,0.187732541061569,0.0601725333660121,0.0324447470753339,0.05665431799102,0.0419227429251496,0.0282149289978345,0.00265570983804334,0.369631297825518,0.0578008494445459,0,22770416,0.169382324855198,0.0454987734962769,0.204173301006007,0.0664758166912717,0.0382848077962212,0.0584888743358927,0.0490496528478004,0.0301017776750324,0.00223100886694384,0.269123673454187,0.0671899889751685,0
"850","MAHASKA",2021,21982,1099114000,50087,31988151,0.2982,0.2007,0.0299,0.4712,26812635,0.173183053437307,0.0316102837337695,0.27247974695512,0.0623321803321456,0.0417949597270093,0.0295375296012496,0.0501264795496601,0.0261578543101042,0,0.204008296834683,0.108769615518952,0,22186440,0.19128945427928,0.0378299537915952,0.331852654143702,0.085398964412497,0.0463529975967303,0.0318087534548129,0.0474568249795821,0.0309742797853103,0,0.04592823364181,0.151107883914679,0
"851","HOWARD",2018,9172,444471000,47084,20874891,0.2399,0.194,0.0346,0.5315,16962411,0.109134426703845,0.0455204746542222,0.268161524915297,0.0732572745702247,0.0924267192912611,0.0265609647119151,0.156449280706617,0.0273006590867301,0.000294769416918385,0.0903882119116203,0.11050569403135,0,17898595,0.099090626945858,0.0343255434295262,0.286683507839582,0.0576553634517123,0.0876524665762871,0.0173908622436566,0.156218071865417,0.0226033384184625,2.22922525483145e-05,0.0793166726215102,0.15904125435544,0
"852","SCOTT",2019,172943,9366970000,53636,97447782,0.5097,0.1316,0.0849,0.2738,99716895,0.324443816667176,0.0456883961338748,0.068574136810016,0.12067813583646,0.0339514181623886,0.0620535567217571,0.0524006187717738,0.0276611500989877,0,0.103040994206649,0.161507776590918,0,97317108,0.338160799024155,0.0454259080530835,0.0667474520512878,0.117558178979178,0.0347615138748266,0.0609170486241741,0.0508605434514145,0.026255599375189,0.0047781937786314,0.0753511088718337,0.179183653916226,0
"853","HANCOCK",2016,10887,508263000,46005,13536590,0.3727,0.3631,0.045,0.2192,12888687,0.151511709454966,0.0342906922947233,0.408908991272734,0.0824769815575473,0,0.0272413318750001,0.0455102214833831,0.037509328917678,0.00112501762204327,0.0430610193264838,0.168364706195441,0,12175750,0.155329897542246,0.0339822187544915,0.403518797610003,0.0835317742233538,0,0.023442416278258,0.0485691641172002,0.0360503459745806,0.000416401453709217,0.0369358766400427,0.178223107406115,0
"854","CHEROKEE",2011,12024,529538000,43818,11441665,0.3669,0.3615,0.0435,0.2281,13123097,0.133584930447439,0.104767799857,0.297499515548807,0.131655507842394,0,0.0295098024498333,0.0529585356261559,0.026982045472955,0,0.114454690078112,0.108587172677303,0,10921122,0.150201966427992,0.10848134468235,0.35006274996287,0.143559059224867,0,0.0292225469141357,0.060228884907613,0.0277046625795408,0,5.76863805751827e-05,0.130481098920056,0
"855","MAHASKA",2020,22190,1003676000,45319,21136366,0.431,0.2529,0.0446,0.2715,25728770,0.173802090033842,0.0448507643389093,0.277148810456155,0.0598259458186303,0.0312864548130361,0.0300003459162642,0.0588194849578896,0.027669880837677,0.00427536955711447,0.149728922136581,0.142591931133902,0,21040431,0.205962368356428,0.0551135097945475,0.272378926078083,0.109689768237162,0.0385069108137566,0.0295034830797905,0.0764200600263369,0.0300349360714141,0.0030458976814686,0.0268343837633364,0.152509756097677,0
"856","DES MOINES",2011,40066,1537598000,38352,25754810,0.4521,0.3082,0.0453,0.1944,30266512,0.209015231091049,0.138793495596718,0.145995977336272,0.112072742310049,0.0225453795270496,0.0821506951313055,0.126701154067571,0.0336727601779815,0,0.071828560886038,0.0572240038759669,0,26663845,0.228168255553541,0.155530832106172,0.177694889840531,0.120662567607935,0.0255822069172694,0.0568358014382397,0.0543889300286587,0.0355526369133934,0,0.0877669368390043,0.0578169427552553,0
"857","WASHINGTON",2016,22126,1101742000,49027,35892982,0.2367,0.1777,0.0306,0.555,23285606,0.206675273986857,0.0447001035747148,0.251065271825006,0.0927641307681664,0.0546947328748928,0.101167047144919,0.0455765677732415,0.0310079110674637,0.00236197417408849,0.058168982160052,0.111818004650598,0,36096164,0.119883348269362,0.0177505842449076,0.167761455206154,0.0490003314479622,0.0385630450925478,0.0625479760120771,0.0292959938900987,0.018156416842521,0.00133396446226253,0.0154285646530196,0.0674920747811319,0.412786245097956
"858","DALLAS",2021,104194,7993870000,76813,62590789,0.4109,0.1848,0.0776,0.3267,60779058,0.243551109331112,0.0539908499404515,0.15965653827672,0.0368753494007755,0.038219019452391,0.0329749928009743,0.0464813719225461,0.038129695922566,0.00247618184539813,0.13911041530127,0.208534475805795,0,56101224,0.253755622158975,0.0497365975473191,0.176603829534985,0.036210136876871,0.0414262797546093,0.0330618989703326,0.0526316145972145,0.0419732553428781,9.17805287100331e-05,0.0803356090769071,0.234173375611199,0
"859","HARDIN",2013,17388,850059000,48647,17033419,0.3533,0.3554,0.0405,0.2508,21891907,0.163364708245837,0.0894482148128987,0.23379077939624,0.0822868469156205,0.0439928326024773,0.0119815966694907,0.040626428752872,0.0228737953253684,0.0105989852779842,0.177545062657173,0.123490749344038,0,20827234,0.171272479101162,0.0519633091941061,0.260453452436363,0.082427844235101,0.0432839041420479,0.0082348428984857,0.0447597602254817,0.0222110626884012,0.00769329234981467,0.180297825433757,0.127402227295281,0
"860","DICKINSON",2020,17703,1112517000,62621,24712206,0.3938,0.2867,0.0571,0.2624,25174296,0.115956609074589,0.0163643900905908,0.19452540003502,0.104624415316321,0.0531985879565411,0.0236941680514124,0.186549685441055,0.0364351797563674,0.00548972650516225,0.112217636592499,0.150944201180442,0,24315173,0.120585487917359,0.0110131644960947,0.196944599160368,0.0937023561378733,0.0551190402799108,0.0218301551874626,0.142316651417615,0.0343969586397761,0.00360141381679662,0.158680137706608,0.161810035240136,0
"861","CALHOUN",2018,9711,466887000,46712,15472590,0.3916,0.3029,0.091,0.2145,17333233,0.17409620005685,0.0262019785922222,0.314240280506239,0.0782397605801526,0,0.101170624083805,0.0565675197466047,0.0351147417218704,0.0250169717328556,0.0929139993675733,0.0964379236118271,0,15881063,0.160121586319505,0.0288197332886344,0.322403859237886,0.0755498545657806,0,0.0841063346956057,0.0481036439437335,0.0315807575349333,0.083286364395129,0.0743779556821858,0.0916499103366066,0
"862","WEBSTER",2012,37323,1461837000,38910,32015182,0.3542,0.4026,0.0482,0.195,35546449,0.139359039773565,0.138872296357929,0.183703300433751,0.0733604079552363,0.0292187554374278,0.076391906263267,0.0350672158560761,0.0226429087192366,0.00562644105463249,0.213804760076035,0.0819529680728446,0,35413494,0.144150475522127,0.153254293405785,0.18425261850751,0.0710137214927169,0.0293256293773215,0.0703795282103483,0.0329613056537149,0.0216661761756691,0.00269487670434327,0.203029669989637,0.0872717049608265,0
"863","POWESHIEK",2016,18279,761929000,41268,16582110,0.4073,0.2958,0.0422,0.2547,16870030,0.181629137588967,0.0442450902576937,0.366131239837748,0.0764334147597841,0.0498598994785427,0.0236476757895511,0.0293598766570065,0.041740945333233,0.00634260875647524,0.0463840313265596,0.134226080214439,0,15769445,0.188842600357844,0.0303927627129553,0.33628748507002,0.0852956461054907,0.0473453567960065,0.0178669572708488,0.0326832047671938,0.0412315715613327,0.0069399398647194,0.0344904972876344,0.178623978205955,0
"864","WINNESHIEK",2014,20696,870133000,41861,18772421,0.4011,0.3187,0.0472,0.233,21682582,0.11812084926048,0.0570050190516978,0.270864420113804,0.0948133852324414,0,0.0668647304089522,0.0740471314717039,0.0265524650154673,0.000253659827044584,0.193058188365205,0.0984201512532041,0,19552368,0.125851559258705,0.0873392419782606,0.294100745239656,0.103273117609079,0,0.0674672244303094,0.0825698452484118,0.0266799908839686,0.000173789691356055,0.103401541951338,0.109142943708915,0
"865","WAYNE",2022,6472,343753000,53155,12041565,0.3658,0.417,0.0466,0.1706,13085382,0.182422263255287,0.0204071994229897,0.341659876647086,0.0968412691352839,0.0193345520979059,0.0945473353395415,0.0328478755912514,0.028046258030526,0.000764211545371774,0.119599106850683,0.0635300520840737,0,10707704,0.193283732908568,0.0164697305790298,0.350432361596847,0.107514271967174,0.0236371868329569,0.127734106209884,0.0374973943993969,0.0280883745012003,0,0.0377057490569407,0.077637091948003,0
"866","LOUISA",2010,11387,356749000,31357,12973573,0.3191,0.397,0.0548,0.2291,12995295,0.16741320608728,0.101921503128632,0.230499576962277,0.0807648460462036,0.0274174614735564,0.0476668671238321,0.0483525768364627,0.0214408368567239,0,0.104610938035651,0.169912187449381,0,13758365,0.154489941210311,0.0792778793119677,0.233820152321878,0.107784900313373,0.0258968271302586,0.0461867380317356,0.0492908132616049,0.0202297293319373,0.0882072106678373,0.0662833120069136,0.128532496412183,0
"867","BOONE",2019,26234,1265590000,47354,20176170,0.3782,0.2757,0.0826,0.2635,21395538,0.190672980506496,0.0372203774450542,0.30948368767357,0.0957533762413453,0.0307583291432073,0.0338334563028983,0.058484063359379,0.0333631245916789,0,0.059451648282927,0.150978956453444,0,19795341,0.201889525419138,0.0398230068378211,0.32915937138946,0.0973981200930057,0.0332700507659858,0.031238916268227,0.0580869508638422,0.0314880658029584,0.0052029414396044,0.00396421562023104,0.168478835499727,0
"868","DES MOINES",2015,39874,1873658000,46858,26323518,0.473,0.2683,0.0463,0.2124,28252166,0.234092104654914,0.0928166357227265,0.182155980536147,0.11248663199841,0.0263620849459826,0.0570410778416069,0.085536839901054,0.0370374788255173,0,0.107682009230726,0.0647891563429154,0,24077423,0.255842745297119,0.0667715976082656,0.196926764130862,0.125216515073062,0.0309225368512237,0.0551407847924589,0.0762687933837438,0.0400231785602637,0,0.0743589544445849,0.0785281298584155,0
"869","HUMBOLDT",2011,9782,426325000,43511,10370534,0.414,0.3344,0.0413,0.2103,10213247,0.163645998182556,0.136909251289037,0.302626481078936,0.100031263319099,0,0.0381744414876092,0.06504366339128,0.0378977420207305,0,0.0272195512357627,0.128451607994989,0,10610505,0.161044455471252,0.108104468166218,0.318737609567122,0.0897666039458065,0,0.0335440207605576,0.0764727974775941,0.0360602063709503,0,0.0455584347776095,0.130711403462889,0
"870","LINN",2012,215485,9797256000,45344,170311736,0.321,0.4168,0.057,0.2052,144245927,0.162977197962754,0.258173660598403,0.0833629777290003,0.0834564847019909,0.00815252135334123,0.109215451192601,0.0471376706532587,0.0268767796819663,0.000153903825651867,0.119837005865684,0.100656346435349,0,167505412,0.144333951430775,0.205807033864673,0.0700325073675828,0.0680355211448332,0.0106159316213616,0.12778843826252,0.0407515489708476,0.0242630667957164,0.000127703336534583,0.213855221585318,0.0943890756198373,0
"871","POTTAWATTAMIE",2022,93180,4879388000,52369,131091328,0.3438,0.2581,0.0331,0.365,94294179,0.38191978955562,0.0230716044518506,0.170250127529081,0.0958470405686442,0.0319913703262637,0.0489025839018122,0.084348918293249,0.027282097657375,0,0.0494728311914143,0.0869136365246894,0,108337560,0.315449701839325,0.027732902605523,0.137692255575998,0.145436974951254,0.0314323398090191,0.0435635065068846,0.105380950060164,0.0221066359626338,0,0.0485253683025536,0.122679364386645,0
"872","PALO ALTO",2014,9120,509333000,55537,13136396,0.4474,0.2778,0.0607,0.2141,15072061,0.120558495616492,0.0468505269451869,0.327239254140492,0.0787259950712779,0.088931036040791,0.0273291754856884,0.109798985022685,0.0294392386018077,0,0.0814714722823906,0.0896558207931881,0,13965294,0.123640934447925,0.034421831720836,0.31066606975836,0.08111644480954,0.0925302396068425,0.0251857211169346,0.0930561862858025,0.0302519230887656,0,0.1096825458884,0.0994481032765941,0
"873","LINN",2019,226706,12080545000,52632,155283683,0.4063,0.1968,0.0776,0.3193,143870802,0.205440920528128,0.108146940058067,0.0953973343389022,0.114352271421966,0.0247900056885761,0.113096624011313,0.0558472246509059,0.0341905510473209,0,0.068778625422551,0.17995950283227,0,153042201,0.199199513603441,0.0664324606779538,0.0938356734689146,0.109346120812782,0.0265690572497713,0.107595760466095,0.0510197837523259,0.0314514687357378,0,0.126058968532477,0.188491192700502,0
"874","LEE",2016,34458,1351798000,39212,40032026,0.2553,0.3072,0.0419,0.3956,32510196,0.14918894982977,0.0777086056325222,0.156529354667686,0.0657859768055536,0.0293746921734954,0.150943476317399,0.0448810889974333,0.0343618968030829,0.00174529861339501,0.237908716391621,0.0515719437680413,0,38522628,0.127541532213223,0.0304037149282754,0.146187664039951,0.0562655538453919,0.0258740914560658,0.116363452669948,0.0396869600900541,0.0281727144887415,0.00417032815102853,0.224046344917071,0.0444149864334282,0.156872656766823
"875","BUENA VISTA",2010,20260,756957000,37140,19218882,0.3909,0.2562,0.0407,0.3122,16362410,0.168779537977596,0.0991607593257961,0.252732329772937,0.0767443793426519,0.0717177359569892,0.0750200001100082,0.0402423603857867,0.0387957519705227,0.00116425392102997,0.0654511163086611,0.110191774928021,0,18294185,0.132200368587067,0.0690728775291165,0.21635716485867,0.0657997063001167,0.229086182303284,0.0655725302876296,0.0347501132190365,0.0347162773307474,0.00157186559554306,0.0523880675744779,0.0984848464143114,0
"876","POWESHIEK",2021,18623,986753000,53043,26354695,0.2875,0.231,0.0343,0.4472,22124009,0.161207311025773,0.0205102520072198,0.351504557786069,0.0635842265296493,0.0334552838050283,0.0173594668127282,0.0327031145214233,0.0305687364347031,0.0175051456542076,0.0935635128335014,0.178038392589697,0,19788175,0.180583757723994,0.0236007615659352,0.327761301888628,0.0628542045944105,0.0370584957935737,0.015433308023605,0.0333839275223713,0.0305729052830794,0.0163055461152936,0.0837932755294513,0.188652515959658,0
"877","BUTLER",2017,14592,625815000,42914,17749011,0.3455,0.384,0.049,0.2215,17741436,0.13813881807538,0.0313394586548688,0.306063161967273,0.101909563577604,0.0332971919522185,0.0819695767580482,0.0584848374167683,0.0367929630949828,0.000140913057995982,0.0839787151389549,0.127884800305905,0,17393025,0.125067893595277,0.0320664174288256,0.321581093570555,0.0946214358916865,0.0339641896679847,0.0784293703941666,0.0495084667560703,0.0336628619805928,8.02620590725305e-05,0.0981379029812238,0.132880105674545,0
"878","DALLAS",2012,72235,3893184000,53459,39874370,0.4494,0.27,0.0749,0.2057,39537277,0.206319595555354,0.117873899105394,0.17841122442499,0.0447507803837882,0.0428662550534272,0.0733533824294475,0.0826095079840728,0.0478722649513774,0.00083465535575452,0.109003839591685,0.09610459516471,0,38416806,0.199575310867853,0.112774263430437,0.187428934097228,0.0443193273277326,0.0450679319878909,0.0727939745953893,0.0833048692283268,0.045845456282857,0.000430124253432209,0.042807515023503,0.16565229290535,0
"879","WAPELLO",2020,35437,1501128000,42489,20234600,0.4231,0.2557,0.067,0.2542,21686561,0.216603314836317,0.093804315031784,0.234275549728701,0.14706402734855,0.022488766199491,0.0558608162907895,0.0432913268267846,0.035353092636495,0.00356363556213454,0.0923613476567354,0.0553338078822179,0,19596458,0.235929115353397,0.100477800631114,0.224216794688101,0.160599277685794,0.0249256268658346,0.0410432844547724,0.046921591646817,0.0346436075335655,0.00362024606691679,0.0663870991380177,0.0612355559356696,0
